fits_file,detector,type,x_min,y_min,x_max,y_max,centroid_x,centroid_y,width,height,area,fill_ratio,aspect_ratio,mean_intensity,max_intensity,priority,label,fragment_count
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,839,1728,852,1739,844.5616438356165,1732.7534246575342,13,11,73.0,0.5104895104895105,1.1818181818181819,0.23322498055552907,0.8307857223199018,17.02542358055362,219,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,515,1485,525,1490,520.2666666666667,1487.4,10,5,30.0,0.6,2.0,0.5669072653063585,1.0,17.007217959190754,220,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,450,826,459,836,454.5897435897436,829.8461538461538,9,10,39.0,0.43333333333333335,0.9,0.43421563303404087,1.0,16.934409688327595,222,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,821,1278,860,1286,842.435294117647,1281.6470588235295,39,8,85.0,0.2724358974358974,4.875,0.3158253844845564,1.0,26.845157681187292,225,2
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1716,1280,1734,1287,1722.86,1283.4,18,7,50.0,0.3968253968253968,2.5714285714285716,0.333375032628028,0.9473013569992935,16.6687516314014,227,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1419,95,1441,106,1427.514705882353,100.79411764705883,22,11,68.0,0.2809917355371901,2.0,0.24418139732749927,0.9434522915820303,16.60433501826995,228,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1913,1672,1921,1677,1916.6666666666667,1674.037037037037,8,5,27.0,0.675,1.6,0.6146692024802577,1.0,16.59606846696696,229,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,204,508,215,511,209.2941176470588,509.0,11,3,17.0,0.5151515151515151,3.6666666666666665,0.9640937954088462,1.0,16.389594521950386,230,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1215,515,1230,520,1220.8648648648648,517.6486486486486,15,5,37.0,0.49333333333333335,3.0,0.4372852510116433,1.0,16.1795542874308,231,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1735,907,1747,915,1740.0588235294117,910.9803921568628,12,8,51.0,0.53125,1.5,0.3167565730337714,0.8104314741426739,16.154585224722343,233,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1687,1478,1710,1487,1698.3396226415093,1481.867924528302,23,9,53.0,0.2560386473429952,2.5555555555555554,0.2987336290051216,0.966136547957842,15.832882337271446,235,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,502,1779,514,1782,507.5882352941176,1779.3529411764705,12,3,17.0,0.4722222222222222,4.0,0.9310442947556433,1.0,15.827753010845937,236,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,344,970,363,979,351.1162790697674,973.1395348837209,19,9,43.0,0.25146198830409355,2.111111111111111,0.3677809193286904,0.916490501819113,15.814579531133687,237,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1574,2002,1587,2017,1580.859375,2008.421875,13,15,64.0,0.3282051282051282,0.8666666666666667,0.24434633186354182,0.6322928862661702,15.638165239266677,238,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,998,804,1017,811,1006.9090909090909,807.9454545454546,19,7,55.0,0.41353383458646614,2.7142857142857144,0.28214291829169547,0.7677300890582919,15.51786050604325,239,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,246,1764,269,1771,258.2173913043478,1767.6521739130435,23,7,46.0,0.2857142857142857,3.2857142857142856,0.33564339062506027,0.9638136860705753,15.439595968752773,240,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1158,1428,1167,1436,1162.0588235294117,1432.0,9,8,34.0,0.4722222222222222,1.125,0.45406312959903805,1.0,15.438146406367293,241,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1849,1859,1864,1867,1856.3783783783783,1861.7027027027027,15,8,37.0,0.30833333333333335,1.875,0.40660255675586343,1.0,15.044294599966946,242,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,521,883,531,895,525.8604651162791,887.6976744186046,10,12,43.0,0.35833333333333334,0.8333333333333334,0.3449528173973653,1.0,14.832971148086706,245,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1449,911,1457,919,1452.4722222222222,914.6944444444445,8,8,36.0,0.5625,1.0,0.41119605890292665,1.0,14.803058120505359,246,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,836,2012,845,2018,840.5365853658536,2014.4634146341464,9,6,41.0,0.7592592592592593,1.5,0.35668353785140866,1.0,14.624025051907756,247,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1685,1862,1696,1876,1689.5714285714287,1869.2619047619048,11,14,42.0,0.2727272727272727,0.7857142857142857,0.3456673637708925,1.0,14.518029278377487,249,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,2024,1715,2040,1732,2031.8118811881188,1723.3069306930693,16,17,101.0,0.3713235294117647,0.9411764705882353,0.2786887424426064,1.0,28.147562986703246,250,2
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,437,828,447,833,441.82758620689657,829.9310344827586,10,5,29.0,0.58,2.0,0.4969829462538381,1.0,14.412505441361304,251,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1801,1815,1818,1822,1809.175,1819.0,17,7,40.0,0.33613445378151263,2.4285714285714284,0.3595873770204664,1.0,14.383495080818655,252,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1552,1539,1561,1551,1556.0243902439024,1544.4878048780488,9,12,41.0,0.37962962962962965,0.75,0.34897656785123543,1.0,14.308039281900653,254,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,46,1636,56,1647,50.12280701754386,1640.719298245614,10,11,57.0,0.5181818181818182,0.9090909090909091,0.24864806368760667,0.5585103290083061,14.17293963019358,255,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1943,1118,1951,1129,1946.103448275862,1122.9655172413793,8,11,29.0,0.32954545454545453,0.7272727272727273,0.48855504287459456,1.0,14.168096243363243,256,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,2026,99,2038,102,2031.6315789473683,100.0,12,3,19.0,0.5277777777777778,4.0,0.7432666873080905,1.0,14.12206705885372,257,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,456,187,465,192,460.23333333333335,188.56666666666666,9,5,30.0,0.6666666666666666,1.8,0.46831495706799403,1.0,14.04944871203982,258,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,332,1281,354,1290,342.58490566037733,1284.0943396226414,22,9,53.0,0.2676767676767677,2.4444444444444446,0.26458229720660265,0.7004767746708161,14.02286175194994,259,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1259,1718,1278,1723,1267.5,1719.8666666666666,19,5,30.0,0.3157894736842105,3.8,0.46578095966445765,1.0,13.97342878993373,260,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,169,1265,176,1279,171.20408163265307,1271.938775510204,7,14,49.0,0.5,0.5,0.2841768012489098,0.6805572086471845,13.924663261196581,261,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,312,564,326,574,318.64285714285717,567.4642857142857,14,10,56.0,0.4,1.4,0.24755418853336567,0.5643149980529714,13.863034557868477,262,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,413,1419,435,1440,426.12745098039215,1428.1274509803923,22,21,102.0,0.22077922077922077,1.0476190476190477,0.35833748622911826,1.0,36.55042359537006,263,3
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,273,1490,286,1497,279.8709677419355,1493.0967741935483,13,7,31.0,0.34065934065934067,1.8571428571428572,0.4424626886255018,1.0,13.716343347390556,264,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1304,1696,1315,1706,1308.780487804878,1700.341463414634,11,10,41.0,0.37272727272727274,1.1,0.3342341288012186,1.0,13.703599280849962,265,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,602,1574,615,1586,608.9423076923077,1580.5,13,12,52.0,0.3333333333333333,1.0833333333333333,0.2629591099354331,0.9014813837979377,13.67387371664252,267,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,442,582,451,594,446.3921568627451,588.9803921568628,9,12,51.0,0.4722222222222222,0.75,0.2680163965352936,1.0,13.668836223299973,268,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1245,1815,1256,1831,1250.4102564102564,1823.1025641025642,11,16,39.0,0.2215909090909091,0.6875,0.3479708411371446,1.0,13.57086280434864,269,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,396,1093,407,1099,402.12,1095.92,11,6,25.0,0.3787878787878788,1.8333333333333333,0.5422167622607988,1.0,13.555419056519971,270,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,791,1787,799,1792,793.8947368421053,1788.6842105263158,8,5,19.0,0.475,1.6,0.7086479872416509,1.0,13.464311757591368,271,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,970,25,976,35,972.3846153846154,29.0,6,10,26.0,0.43333333333333335,0.6,0.5157985982170237,1.0,13.410763553642616,272,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,789,27,804,31,795.53125,28.09375,15,4,32.0,0.5333333333333333,3.75,0.41658467201095617,1.0,13.330709504350597,273,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,153,1295,162,1303,157.6578947368421,1298.7631578947369,9,8,38.0,0.5277777777777778,1.125,0.35064809943964653,1.0,13.324627778706569,275,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,709,1128,719,1135,712.8611111111111,1131.7222222222222,10,7,36.0,0.5142857142857142,1.4285714285714286,0.3675049370674062,0.8318697866757971,13.230177734426624,276,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,29,321,40,327,34.11538461538461,323.53846153846155,11,6,26.0,0.3939393939393939,1.8333333333333333,0.5058984916358157,1.0,13.153360782531207,278,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,529,1092,539,1099,534.7916666666666,1095.0,10,7,24.0,0.34285714285714286,1.4285714285714286,0.5445908846286686,1.0,13.070181231088046,279,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,687,78,697,85,692.2564102564103,81.15384615384616,10,7,39.0,0.5571428571428572,1.4285714285714286,0.334708743575646,0.7080475147383845,13.053640999450193,280,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,2024,1991,2039,2003,2032.4107142857142,1996.8392857142858,15,12,56.0,0.3111111111111111,1.25,0.23293011096477528,0.6086581704851753,13.044086214027416,281,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1457,1287,1475,1293,1465.8478260869565,1289.4130434782608,18,6,46.0,0.42592592592592593,3.0,0.28286566914799016,0.6035022622244338,13.011820780807547,282,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1087,1016,1094,1022,1089.6818181818182,1019.0909090909091,7,6,22.0,0.5238095238095238,1.1666666666666667,0.5907813886655651,1.0,12.997190550642431,283,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1003,1025,1024,1034,1012.4366197183099,1028.225352112676,21,9,71.0,0.37566137566137564,2.3333333333333335,0.3285355197928506,0.6893602213531825,23.326021905292393,284,2
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1359,700,1377,707,1368.1842105263158,703.3157894736842,18,7,38.0,0.30158730158730157,2.5714285714285716,0.3350937919318368,0.6967286897395563,12.733564093409798,285,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,2003,782,2014,788,2007.75,783.8928571428571,11,6,28.0,0.42424242424242425,1.8333333333333333,0.4529471069772296,1.0,12.682518995362429,286,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,783,1948,793,1956,787.3863636363636,1951.2954545454545,10,8,44.0,0.55,1.25,0.2880648127679359,0.6093547804840052,12.67485176178918,287,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,95,478,104,482,98.46666666666667,479.3333333333333,9,4,15.0,0.4166666666666667,2.25,0.8293244034979377,1.0,12.439866052469066,290,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,82,29,96,34,88.125,31.4375,14,5,32.0,0.45714285714285713,2.8,0.3878400599050241,1.0,12.410881916960772,291,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,269,1220,283,1228,275.6511627906977,1223.9767441860465,14,8,43.0,0.38392857142857145,1.75,0.2864775706691262,0.7645950333543698,12.318535538772426,293,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1316,755,1325,766,1320.057142857143,760.0857142857143,9,11,35.0,0.35353535353535354,0.8181818181818182,0.35114006574837486,1.0,12.28990230119312,294,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,493,1553,506,1567,499.87692307692305,1560.7230769230769,13,14,65.0,0.35714285714285715,0.9285714285714286,0.18868769539470615,0.44760268445776363,12.2647002006559,295,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,663,1500,673,1509,667.0238095238095,1503.904761904762,10,9,42.0,0.4666666666666667,1.1111111111111112,0.2895728602924671,0.6979401448624099,12.162060132283617,297,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,357,1774,370,1782,362.04761904761904,1777.357142857143,13,8,42.0,0.40384615384615385,1.625,0.28514245122612564,0.8639272071170416,11.975982951497278,300,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1511,736,1525,742,1517.0,739.1388888888889,14,6,36.0,0.42857142857142855,2.3333333333333335,0.3299090908321148,0.9141499295081472,11.876727269956133,302,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1180,1927,1191,1936,1183.972972972973,1931.2432432432433,11,9,37.0,0.37373737373737376,1.2222222222222223,0.32072055520843795,1.0,11.866660542712204,303,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,641,950,653,953,647.0,950.8636363636364,12,3,22.0,0.6111111111111112,4.0,0.5375630421169296,1.0,11.826386926572452,304,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,835,403,850,408,842.7058823529412,404.6764705882353,15,5,34.0,0.4533333333333333,3.0,0.3473238894622275,0.7228674108642487,11.809012241715735,305,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1222,1194,1228,1201,1224.608695652174,1196.9565217391305,6,7,23.0,0.5476190476190477,0.8571428571428571,0.5120576633279719,1.0,11.777326256543352,306,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1848,559,1860,565,1853.90625,561.375,12,6,32.0,0.4444444444444444,2.0,0.36515229240987657,0.9102791144477447,11.68487335711605,307,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1541,1602,1556,1610,1547.68,1605.38,15,8,50.0,0.4166666666666667,1.875,0.2333999369649635,0.4797461713440018,11.669996848248175,308,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1967,120,1977,127,1971.2,122.34285714285714,10,7,35.0,0.5,1.4285714285714286,0.3313104659633923,1.0,11.595866308718731,309,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1939,180,1951,192,1944.9333333333334,185.66666666666666,12,12,45.0,0.3125,1.0,0.25313638400466265,0.48714415710320735,11.391137280209819,310,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1021,1753,1029,1759,1024.7241379310344,1755.655172413793,8,6,29.0,0.6041666666666666,1.3333333333333333,0.3860689657548145,1.0,11.19600000688962,311,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1341,1729,1349,1742,1344.8285714285714,1735.2285714285715,8,13,35.0,0.33653846153846156,0.6153846153846154,0.3190004589222384,1.0,11.165016062278344,312,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1937,633,1942,638,1939.125,634.75,5,5,16.0,0.64,1.0,0.6911608835536132,1.0,11.05857413685781,313,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1421,1435,1433,1450,1426.530612244898,1440.8979591836735,12,15,49.0,0.2722222222222222,0.8,0.22445665257084432,0.8145014537923939,10.998375975971372,314,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,267,220,277,227,271.4848484848485,222.36363636363637,10,7,33.0,0.4714285714285714,1.4285714285714286,0.3321606907963715,0.6709817729005573,10.96130279628026,315,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,360,1731,367,1738,363.1818181818182,1734.6363636363637,7,7,22.0,0.4489795918367347,1.0,0.49235039859157886,1.0,10.831708769014735,317,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1011,185,1019,193,1014.0,188.05714285714285,8,8,35.0,0.546875,1.0,0.3083769389436517,1.0,10.793192863027809,318,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,147,1228,158,1237,152.375,1232.075,11,9,40.0,0.40404040404040403,1.2222222222222223,0.2694447731929519,0.5433269031328296,10.777790927718076,319,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,746,119,762,125,753.35,120.8,16,6,40.0,0.4166666666666667,2.6666666666666665,0.2691880237002563,0.7557864278829932,10.767520948010251,320,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,745,1018,756,1030,750.5,1023.0909090909091,11,12,44.0,0.3333333333333333,0.9166666666666666,0.24458916389283172,0.5435123965178882,10.761923211284596,321,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1,596,10,605,4.568181818181818,600.1136363636364,9,9,44.0,0.5432098765432098,1.0,0.24454236685222017,0.5414141773733306,10.759864141497687,322,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,68,1485,85,1490,75.0,1487.162162162162,17,5,37.0,0.43529411764705883,3.4,0.2897475007825312,0.8036375070443628,10.720657528953655,323,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,747,67,756,76,750.9459459459459,71.51351351351352,9,9,37.0,0.4567901234567901,1.0,0.288899955580003,0.5665856607967039,10.68929835646011,324,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,896,887,905,894,899.8571428571429,890.047619047619,9,7,21.0,0.3333333333333333,1.2857142857142858,0.5056058114818706,1.0,10.617722041119281,326,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1633,675,1653,686,1642.6170212765958,681.2553191489362,20,11,47.0,0.21363636363636362,1.8181818181818181,0.22568073616445739,0.5069086792421752,10.606994599729497,327,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1270,804,1277,810,1273.5652173913043,806.0869565217391,7,6,23.0,0.5476190476190477,1.1666666666666667,0.4603076453694513,1.0,10.587075843497379,328,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1913,1179,1924,1191,1918.58,1184.76,11,12,50.0,0.3787878787878788,0.9166666666666666,0.21148368434675352,0.4789560378796734,10.574184217337676,329,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,829,1863,843,1867,835.21875,1864.46875,14,4,32.0,0.5714285714285714,3.5,0.3304192871856878,0.7792636141058227,10.57341718994201,330,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,869,1955,882,1966,876.0975609756098,1959.8536585365853,13,11,41.0,0.2867132867132867,1.1818181818181819,0.2578682856811385,0.6821380969942168,10.572599712926678,331,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1060,744,1068,751,1063.448275862069,747.0689655172414,8,7,29.0,0.5178571428571429,1.1428571428571428,0.3639867030502798,1.0,10.555614388458114,332,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,438,384,449,387,443.53333333333336,385.0,11,3,15.0,0.45454545454545453,3.6666666666666665,0.7034814958854655,1.0,10.552222438281982,333,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1245,1495,1258,1504,1251.1224489795918,1498.857142857143,13,9,49.0,0.4188034188034188,1.4444444444444444,0.21281031103443343,0.4973043475410915,10.427705240687239,334,1
EUC_SIR_W-SCIFRM_BKGSUB_2681_11832_3_RGS180_0_2024-10-31T17:44:11.173589Z_det0,DET11.SCI,confident,1719,1583,1731,1588,1724.7307692307693,1584.923076923077,12,5,26.0,0.43333333333333335,2.4,0.3990275479856653,1.0,10.374716247627298,335,1
